"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneSymbol"
"ENSG00000136158",2624.1306551491,-0.0220619813906603,0.0784794735448842,-0.281117856607977,0.778620005615491,0.876611495057133,"SPRY2"
"ENSG00000136159",1518.96372567688,-0.505359668737489,0.0855096271789307,-5.90997394574078,3.42161845368093e-09,2.82709646498093e-08,"NUDT15"
"ENSG00000136160",159.283496414965,0.423439751603204,0.299613643261555,1.41328594717415,0.157571664237081,0.291769818221918,"EDNRB"
"ENSG00000136161",190.419280709968,-0.533302780718513,0.239615088496295,-2.22566443567998,0.0260366666284612,0.0677308755904191,"RCBTB2"
"ENSG00000136167",4669.45807846528,-3.61638260993046,0.0754733658285453,-47.916010770553,0,0,"LCP1"
"ENSG00000136169",192.811644344835,-0.455212008815573,0.226229079620619,-2.01217283639642,0.0442017208456799,0.105670015415543,"SETDB2"
"ENSG00000136193",8861.89705328427,-0.180810787369022,0.0569786401919715,-3.17330822146399,0.00150712433209906,0.00546943236646891,"SCRN1"
"ENSG00000136197",182.480714803695,0.49312282711017,0.30121047366185,1.63713705275657,0.101601836050892,0.206864479333898,"C7orf25"
"ENSG00000136205",3073.76474707244,0.107803992108988,0.0787499480681587,1.36894048508683,0.17101787926697,0.311624408095889,"TNS3"
"ENSG00000136206",0.180568621819941,-1.10546491827819,4.0804728567969,-0.270915885750055,0.78645572671682,NA,"SPDYE1"
"ENSG00000136213",1039.37795551586,-0.332339556765286,0.139760767129962,-2.37791737688622,0.0174107266125279,0.0478855129449119,"CHST12"
"ENSG00000136231",1303.67465333256,1.61632654072615,0.148039563270729,10.9182066267669,9.43401571847566e-28,2.81183899442686e-26,"IGF2BP3"
"ENSG00000136235",24.3200722829175,0.992888510214848,0.565068562609514,1.75711157178811,0.0788987937024695,0.17013531859785,"GPNMB"
"ENSG00000136237",229.624078408591,-0.00159090582046826,0.249851791280043,-0.00636739809755902,0.994919585695344,0.997550155754983,"RAPGEF5"
"ENSG00000136238",8676.91910772682,-0.0736655360055208,0.0538878933112216,-1.36701458303586,0.171620734596476,0.312359502014497,"RAC1"
"ENSG00000136240",5532.11024542958,0.00107805719865242,0.0632816711061226,0.0170358522429746,0.986408013963349,0.992056973450422,"KDELR2"
"ENSG00000136243",519.370552842771,-0.0287120295567058,0.166923304250282,-0.172007316088444,0.863431777319198,0.927035089134428,"NUP42"
"ENSG00000136244",244.515246930304,1.57283727905252,0.202726301013867,7.75842735346377,8.59889759139012e-15,1.15900716745351e-13,"IL6"
"ENSG00000136247",866.326829460759,0.304975188934853,0.110500703290846,2.75993889497822,0.00578121736919997,0.0182065658815891,"ZDHHC4"
"ENSG00000136250",4.10602900432865,1.22095828703626,1.28410961213976,0.950820923302435,0.341695289275727,0.517103767450869,"AOAH"
"ENSG00000136261",2617.67028916169,-1.01594309704845,0.07026694815861,-14.4583353009045,2.22104832949589e-47,1.45203061044744e-45,"BZW2"
"ENSG00000136267",46.2386640694032,0.49098400426137,0.506486771213705,0.969391565913586,0.332349858818272,0.506886591827306,"DGKB"
"ENSG00000136270",2668.99295483886,0.126036603509677,0.100020251168616,1.2601108479242,0.20762937749699,0.359221668545482,"TBRG4"
"ENSG00000136271",2473.99701800166,0.0978099264020297,0.0820956899171801,1.1914136600923,0.233491232948734,0.392013780283138,"DDX56"
"ENSG00000136273",463.256536506032,0.323736901951575,0.198130035755257,1.63396176010121,0.102266880249552,0.207958522637101,"HUS1"
"ENSG00000136274",0.686474533421808,-1.60353607186693,3.4602577172415,-0.463415214386188,0.643066775235498,NA,"NACAD"
"ENSG00000136279",1811.33996092506,0.569604653743176,0.132681273015069,4.29302976071449,1.76251370867769e-05,9.10377971843816e-05,"DBNL"
"ENSG00000136280",596.028165647397,0.0930257816531621,0.137702331234445,0.675557057162531,0.499321913931326,0.667588703108811,"CCM2"
"ENSG00000136286",7.08563994542407,-1.62738945016915,1.17885979468446,-1.38047752371158,0.16743966535483,0.306556288379096,"MYO1G"
"ENSG00000136295",1797.41929378325,-0.0128143522525656,0.104418199692356,-0.122721444061668,0.902327682316953,0.947166467819723,"TTYH3"
"ENSG00000136297",0,NA,NA,NA,NA,NA,"MMD2"
"ENSG00000136319",815.353385959514,0.822009858720166,0.114502327960538,7.1789794440115,7.02337039132414e-13,8.02869392595976e-12,"TTC5"
"ENSG00000136327",24.2362192192413,-0.224140775032884,0.551115871437668,-0.406703538492149,0.684225741294459,0.813252982801914,"NKX2-8"
"ENSG00000136352",473.796094316081,2.95708691198257,0.159890607588272,18.4944378946714,2.28916387453897e-76,3.50476858842876e-74,"NKX2-1"
"ENSG00000136367",146.570239555551,0.63791264680112,0.247776515915106,2.57454845728674,0.0100371025770018,0.0297328623221157,"ZFHX2"
"ENSG00000136371",120.364831088188,0.259031910066439,0.254760671194639,1.01676569170497,0.309264906717719,0.481936691956024,"MTHFS"
"ENSG00000136378",16.429957943201,-1.10432027912808,0.739256074458326,-1.49382645240656,0.135220985695584,0.258534904126907,"ADAMTS7"
"ENSG00000136379",847.2862434505,0.218285822233642,0.104105381259422,2.09677751133432,0.0360132752427565,0.0891153197159133,"ABHD17C"
"ENSG00000136381",2573.0298255608,0.0552023266293655,0.0707966867455047,0.779730368284086,0.435549599800232,0.610580684083702,"IREB2"
"ENSG00000136383",12.0062104978958,-0.441688766359575,0.910059070877107,-0.485340765774554,0.627434642717611,0.771927193048627,"ALPK3"
"ENSG00000136404",1.53811483288902,-3.00006014847874,3.0677084935299,-0.97794824860516,0.32809992026969,0.502114811771975,"TM6SF1"
"ENSG00000136425",0.983794622639536,-0.237614180532644,3.06791518505243,-0.0774513525309805,0.938264490020952,NA,"CIB2"
"ENSG00000136436",2364.48273151199,0.108139034465262,0.108309067927224,0.998430108713744,0.318070839677615,0.491299728476771,"CALCOCO2"
"ENSG00000136444",1006.79272870931,0.0336091832709975,0.104250475320508,0.322388777294964,0.74715818517888,0.855088459692645,"RSAD1"
"ENSG00000136448",4797.44201986331,-0.222199306769167,0.0644234465215574,-3.44904407892575,0.000562574860116225,0.00223148881073116,"NMT1"
"ENSG00000136449",5.17459369613558,-0.304209187970195,1.17050061547803,-0.259896649303304,0.794943495957269,0.886057049535347,"MYCBPAP"
"ENSG00000136450",14519.8246487553,-0.0258824648597508,0.0534545160647459,-0.484196037401237,0.628246748871737,0.772341226582899,"SRSF1"
"ENSG00000136451",3478.245289025,0.174028528962678,0.0987006105466099,1.76319607344775,0.0778674258113924,0.168255633119357,"VEZF1"
"ENSG00000136457",0,NA,NA,NA,NA,NA,"CHAD"
"ENSG00000136463",935.342193735114,0.0383793368227595,0.1011237833393,0.379528292508455,0.704295598653565,0.827274022225816,"TACO1"
"ENSG00000136478",2834.67115568479,-0.0343868571926049,0.0675858714155304,-0.508787657426035,0.610901071730005,0.760202080088701,"TEX2"
"ENSG00000136485",8890.53036196065,0.330497521629791,0.0525768837465903,6.28598536236421,3.2578064158612e-10,2.95928429651733e-09,"DCAF7"
"ENSG00000136487",0,NA,NA,NA,NA,NA,"GH2"
"ENSG00000136488",0.503434713357167,0.556805354095395,3.88356041285235,0.143374969075462,0.885994050504889,NA,"CSH1"
"ENSG00000136490",530.243028709307,-1.01890413801622,0.129773540548879,-7.85140124640777,4.11414394974239e-15,5.67333799628449e-14,"LIMD2"
"ENSG00000136492",4495.19788508653,-0.147107587636986,0.0694031112242192,-2.11961085089872,0.0340388766406979,0.0851114457376914,"BRIP1"
"ENSG00000136504",3823.53525141155,-0.0295693799941118,0.0800796429890806,-0.369249648105247,0.71194165263763,0.832170363699697,"KAT7"
"ENSG00000136514",0.681378435125992,-0.179033661675427,3.99016734436916,-0.0448687100625178,0.964211957468696,NA,"RTP4"
"ENSG00000136518",3377.03945253453,0.0111217297626083,0.0731339483294716,0.15207342166875,0.879129026804395,0.934900456703061,"ACTL6A"
"ENSG00000136521",2092.93511065805,0.181235647814094,0.0962498020479513,1.88297164210066,0.0597042111269446,0.135240456995063,"NDUFB5"
"ENSG00000136522",1838.57243073548,0.00396274772068503,0.0847759513234582,0.0467437717751508,0.962717443622301,0.978559698553383,"MRPL47"
"ENSG00000136527",11708.2603908925,-0.0270986989312703,0.0622509896834325,-0.435313543914345,0.663334855280553,0.798443521733614,"TRA2B"
"ENSG00000136531",12.9066385684352,-0.731546963941793,0.770774485980072,-0.949106356331451,0.342566521892291,0.51792657888729,"SCN2A"
"ENSG00000136535",8.1679734536043,1.28239204148172,0.999409357532058,1.28314992431976,0.199439555838057,0.349531431731446,"TBR1"
"ENSG00000136536",3474.14241904422,0.120213602457825,0.0822028907397686,1.46240115616357,0.143631312804976,0.27068571344298,"MARCHF7"
"ENSG00000136541",0.321992504642643,1.73308882174382,4.03606756733952,0.42940034893574,0.6676318999021,NA,"ERMN"
"ENSG00000136542",1086.54035119722,1.6287672213895,0.1116349165772,14.5901235144753,3.24609412731379e-48,2.17780090271805e-46,"GALNT5"
"ENSG00000136546",11.7683331628308,1.81199972864805,0.803766190908138,2.2543865979244,0.0241718576745805,0.0635069648760283,"SCN7A"
"ENSG00000136560",661.139352730217,0.067690398074283,0.17740314342948,0.38156256290459,0.702785857347695,0.826522725411986,"TANK"
"ENSG00000136573",6.21495292495335,-0.645196610646551,1.13972866257102,-0.566096678828018,0.571328060883194,0.728883636403842,"BLK"
"ENSG00000136574",0.951631999812671,-0.542259139487569,3.1168431357912,-0.17397703890219,0.861883507327866,NA,"GATA4"
"ENSG00000136603",2404.0930962988,-0.982463776244428,0.0878495629308882,-11.1834793875678,4.91254160801749e-29,1.54654407424283e-27,"SKIL"
"ENSG00000136628",10201.5429154205,0.131520540162116,0.0553012967409392,2.3782541805164,0.017394830688202,0.0478536252284951,"EPRS1"
"ENSG00000136630",290.956869857777,-1.37164895959308,0.182514680058427,-7.51528019090842,5.6789176165611e-14,7.13869833441818e-13,"HLX"
"ENSG00000136631",1138.75059390249,0.0467007702159329,0.120652763428105,0.387067555595286,0.698706196003153,0.82379821461981,"VPS45"
"ENSG00000136634",0,NA,NA,NA,NA,NA,"IL10"
"ENSG00000136636",3209.22968648663,0.021812278733998,0.082635355920999,0.263958187036199,0.79181213827493,0.88406821717507,"KCTD3"
"ENSG00000136643",1724.1831029008,-0.0661281238431596,0.102096127428464,-0.647704526202466,0.51717607621024,0.683620353781803,"RPS6KC1"
"ENSG00000136682",490.644346370944,0.442639756311265,0.14030936458374,3.15474136472971,0.0016064044175932,0.00578267905500435,"ZNG1B"
"ENSG00000136688",0,NA,NA,NA,NA,NA,"IL36G"
"ENSG00000136689",1.60931924326109,0.996111461708587,2.30232973123983,0.432653693427382,0.665266375614787,0.799879061374534,"IL1RN"
"ENSG00000136694",0,NA,NA,NA,NA,NA,"IL36A"
"ENSG00000136695",0,NA,NA,NA,NA,NA,"IL36RN"
"ENSG00000136696",0.50710015870149,-2.53961875276915,3.99744793381193,-0.635310026501682,0.525226235585952,NA,"IL36B"
"ENSG00000136697",0,NA,NA,NA,NA,NA,"IL1F10"
"ENSG00000136698",0,NA,NA,NA,NA,NA,"CFC1"
"ENSG00000136699",4643.4392721874,0.0238286019792137,0.0631919308780559,0.377082985883066,0.70611193482552,0.828200867590196,"SMPD4"
"ENSG00000136709",3035.4941402267,0.0197777055973016,0.108317915996188,0.182589421292019,0.855120185388699,0.921979528161055,"WDR33"
"ENSG00000136710",187.935884104149,-0.466039700648114,0.198663295923934,-2.34587722145996,0.0189823593171389,0.0516450489744698,"CCDC115"
"ENSG00000136715",1520.33792769928,-0.00898964878188391,0.122854821048493,-0.0731729427071935,0.941668497246085,0.967429903141152,"SAP130"
"ENSG00000136717",635.140011696213,-0.17951231791813,0.144106674033244,-1.2456905214308,0.21287803481195,0.365866847308371,"BIN1"
"ENSG00000136718",1737.3590892321,-0.288367897020145,0.0793514311773476,-3.63406044152692,0.000278995458679092,0.00117150624737894,"IMP4"
"ENSG00000136720",538.700201996524,0.400505566536026,0.125666322116713,3.18705568675795,0.0014372909935517,0.00523935563034019,"HS6ST1"
"ENSG00000136731",6943.3692539506,-0.224601416115609,0.0575932919655991,-3.89978430560568,9.62784218326285e-05,0.000440745047351872,"UGGT1"
"ENSG00000136732",0.309478292052662,1.68338122242196,4.04052528265467,0.416624350712133,0.676953195307928,NA,"GYPC"
"ENSG00000136738",2087.20413959728,0.146622134848133,0.115995492163991,1.26403304225688,0.206218167477841,0.357472384003538,"STAM"
"ENSG00000136750",0.464217438078993,2.26692833542592,3.99652199495403,0.567225286959042,0.570561129998115,NA,"GAD2"
"ENSG00000136754",2030.69430561542,-0.0453109635360802,0.0992400408040558,-0.456579452899906,0.647973350580383,0.787568520480566,"ABI1"
"ENSG00000136758",8847.36367550292,0.0884561558757721,0.0567238766759467,1.5594166171171,0.118897805820138,0.233660602924426,"YME1L1"
"ENSG00000136770",795.552646780029,-0.0144169842448022,0.154623526508021,-0.0932392668204623,0.925713479834404,0.959321228440654,"DNAJC1"
"ENSG00000136783",724.068104818332,-0.32557295803563,0.115545620997041,-2.81770053444057,0.00483688995090893,0.0155191133244907,"NIPSNAP3A"
"ENSG00000136802",5598.80655119325,-0.316288196823369,0.0588738814027652,-5.3723007433397,7.77383112948604e-08,5.52809198183737e-07,"LRRC8A"
"ENSG00000136807",1750.52994093514,-0.0607693014155207,0.120455655447925,-0.504495211864851,0.613913426041907,0.762485620544358,"CDK9"
"ENSG00000136810",8218.37283138895,0.155118950372185,0.0553249903957526,2.80377726706472,0.00505077836075731,0.016136007272382,"TXN"
"ENSG00000136811",272.739930238671,0.609501383237472,0.165308806166417,3.68704727456494,0.000226871222574037,0.000966509750487698,"ODF2"
"ENSG00000136813",11172.8868342966,-0.000571870347742983,0.0764175257991861,-0.00748349729675589,0.994029088777384,0.996978895143857,"ECPAS"
"ENSG00000136816",1933.50818042022,0.246636761783336,0.105379327280311,2.34046627691291,0.0192596776747474,0.0523011727912906,"TOR1B"
"ENSG00000136819",1121.83764944458,-0.370894243319714,0.110657227634883,-3.3517398840272,0.000803054325871209,0.00308296445334997,"C9orf78"
"ENSG00000136824",6544.84873191761,-0.0212862534679874,0.0589439578550338,-0.361126979636125,0.718004525406386,0.835712479766381,"SMC2"
"ENSG00000136826",1892.84174141209,-0.536270080254852,0.0990351708355028,-5.41494577866276,6.1307281105585e-08,4.40866048351804e-07,"KLF4"
"ENSG00000136827",1448.04792307442,0.0833456720799609,0.0836968602711988,0.995804045813666,0.319345364143642,0.492800956918079,"TOR1A"
"ENSG00000136828",105.070814058535,-0.179794602067626,0.401285709517667,-0.448046361490752,0.654119737786658,0.791765175822422,"RALGPS1"
"ENSG00000136830",27488.957019214,0.00811168910163204,0.0712118041505474,0.113909332847168,0.909309667183514,0.950707060541544,"NIBAN2"
"ENSG00000136834",0,NA,NA,NA,NA,NA,"OR1J1"
"ENSG00000136839",0,NA,NA,NA,NA,NA,"OR13C9"
"ENSG00000136840",694.39289547141,-0.271891545782856,0.128284838975757,-2.11943631027387,0.0340536109106406,0.0851245230592108,"ST6GALNAC4"
"ENSG00000136842",13.983912541929,0.452430897375121,0.793161257579174,0.570414771336659,0.568396413263294,0.726640376162245,"TMOD1"
"ENSG00000136848",243.19303873196,1.03794403649588,0.292117776752128,3.55316971132713,0.000380618827442058,0.00155990628495202,"DAB2IP"
"ENSG00000136854",1949.71119362249,-0.0247741583142668,0.0743818441872674,-0.333067277169065,0.739083499533928,0.8504112748684,"STXBP1"
"ENSG00000136856",283.1359795695,0.665051689591272,0.198193717803992,3.3555639248313,0.000792033494008947,0.00304522343382319,"SLC2A8"
"ENSG00000136859",126.773478933136,-0.251068086491823,0.478246743728975,-0.524976050091216,0.599599840217011,0.750253697807161,"ANGPTL2"
"ENSG00000136861",2955.59085808966,0.138702149134469,0.0756802788501591,1.83273834665816,0.0668414917154132,0.148792300372586,"CDK5RAP2"
"ENSG00000136866",201.781960289625,-0.131527419426882,0.214306560525331,-0.61373491835466,0.539390509985987,0.701983595276008,"ZFP37"
"ENSG00000136867",340.021715023949,-0.159723474490369,0.159345339053822,-1.00237305614832,0.316163450263416,0.489334843783089,"SLC31A2"
"ENSG00000136868",2491.66483699368,0.0633302269610651,0.086633808718898,0.731010536158622,0.464772717387229,0.637186107956332,"SLC31A1"
"ENSG00000136869",1197.95240225964,-1.41634383954368,0.105635655213608,-13.4078198945201,5.44150038201041e-41,2.85010515622668e-39,"TLR4"
"ENSG00000136870",373.572009858722,0.526985765068733,0.181318964965265,2.90640179404116,0.00365611644525825,0.0120833973955555,"ZNF189"
"ENSG00000136872",0.928434876157986,3.26536679205058,3.95194446927352,0.826268389507722,0.408651860807406,NA,"ALDOB"
"ENSG00000136874",1634.77771491149,0.112685936030401,0.112666593088093,1.00017168303201,0.317227430459729,0.490419863797801,"STX17"
"ENSG00000136875",4791.64319620807,-0.279865069792481,0.0605172059394679,-4.62455371902686,3.75405787636943e-06,2.13480757902875e-05,"PRPF4"
"ENSG00000136877",2306.62312233337,-0.100588314362459,0.0788673559209635,-1.27541126728355,0.202163712715199,0.35275263840516,"FPGS"
"ENSG00000136878",765.147662402143,-0.117204329850149,0.14211532447872,-0.824712818832561,0.409534652264615,0.586597971055177,"USP20"
"ENSG00000136881",19.2207617793118,-0.415510468652101,0.620461572102483,-0.669679618101264,0.503062047328084,0.67053727612084,"BAAT"
"ENSG00000136883",0,NA,NA,NA,NA,NA,"KIF12"
"ENSG00000136888",1440.75858425076,-0.0602911409121146,0.0883710922110314,-0.68224958415291,0.495081146243886,0.663652516101679,"ATP6V1G1"
"ENSG00000136891",4331.76108544776,-0.47769049616675,0.081081094303153,-5.89151515864746,3.82670548686085e-09,3.14151124592752e-08,"TEX10"
"ENSG00000136895",190.181306721263,0.610174382050753,0.213229918769867,2.86157958306637,0.00421535658774375,0.0137315298338341,"GARNL3"
"ENSG00000136897",814.09829270424,-0.176539404427188,0.112808296860074,-1.56495053414524,0.117594508293876,0.231556604052786,"MRPL50"
"ENSG00000136908",1149.51962941193,-0.732110699833034,0.0979192949665379,-7.47667454185836,7.62268805629051e-14,9.44296066060387e-13,"DPM2"
"ENSG00000136918",0,NA,NA,NA,NA,NA,"WDR38"
"ENSG00000136925",1021.85929262435,-0.101138393780182,0.10714908373627,-0.943903487118167,0.345218969904276,0.520523526282673,"TSTD2"
"ENSG00000136928",48.9742509403934,-4.80913602354216,0.693479323337968,-6.93479367256984,4.06814468014703e-12,4.37340676240005e-11,"GABBR2"
"ENSG00000136929",0.160996252321322,0.818088433364297,4.0804728567969,0.200488635036892,0.841098445487397,NA,"HEMGN"
"ENSG00000136930",4054.37596011453,-0.43177621785466,0.0612834158161038,-7.04556383003049,1.84712011954618e-12,2.03489930513104e-11,"PSMB7"
"ENSG00000136931",1.18908931020856,-0.565783607692213,3.28545264513132,-0.172208723973131,0.863273439604092,NA,"NR5A1"
"ENSG00000136932",314.591330401552,0.114504374280301,0.163613284392443,0.699847660325984,0.484022446843413,0.654114982293931,"TRMO"
"ENSG00000136933",1182.48028441614,-0.193054194387415,0.0976987331251187,-1.97601533010852,0.0481530409584804,0.11343574732894,"RABEPK"
"ENSG00000136935",708.463471729313,-0.567583432332191,0.110065672361581,-5.15677068203062,2.51245186405542e-07,1.68056572967979e-06,"GOLGA1"
"ENSG00000136936",266.043711977306,0.279437723495174,0.164693027663274,1.69671860102361,0.0897498742603967,0.188408472709069,"XPA"
"ENSG00000136937",5012.51826685991,0.100528409410527,0.0609682157455681,1.64886585872959,0.0991751189384598,0.203193858577677,"NCBP1"
"ENSG00000136938",4639.29080751448,-0.071668045194139,0.0798651263300424,-0.897363448696883,0.369525009906438,0.545897417073437,"ANP32B"
"ENSG00000136939",0,NA,NA,NA,NA,NA,"OR1L4"
"ENSG00000136940",829.558940967829,-0.0250429935688724,0.107621430186088,-0.232695231103793,0.815998072607301,0.89867651242635,"PDCL"
"ENSG00000136942",7058.50627573674,-0.106769674428201,0.0711472455918538,-1.50068598636552,0.133436799332909,0.255888383090718,"RPL35"
"ENSG00000136943",231.417324023322,0.124141454696088,0.229163454775484,0.541715758377406,0.588014332238609,0.741148628277725,"CTSV"
"ENSG00000136944",35.5531783193228,-0.0393437036322535,0.435381522592241,-0.0903660389582059,0.927996343232112,0.960453897052501,"LMX1B"
"ENSG00000136950",2242.69939352364,-0.0215115401641086,0.0754353038664923,-0.2851654207184,0.775517411193961,0.874935815634298,"ARPC5L"
"ENSG00000136960",35.5065026707016,-0.0745299597155521,0.463604125089711,-0.160762071953372,0.872280798808882,0.931695936889836,"ENPP2"
"ENSG00000136982",1247.76928361246,-0.0810083303951406,0.102877786084814,-0.787422955703539,0.431034313050229,0.606194090623297,"DSCC1"
"ENSG00000136986",3311.01310784016,-0.712954979115669,0.0968264334144051,-7.36322669311086,1.79517128855909e-13,2.15384482866436e-12,"DERL1"
"ENSG00000136997",5788.43572244437,-0.746047717629394,0.0681149556216142,-10.9527740394308,6.44432561962906e-28,1.93362152134699e-26,"MYC"
"ENSG00000136999",746.27222540448,-0.350330798936015,0.183129970640559,-1.91301728335681,0.0557458398887416,0.128006054342652,"CCN3"
"ENSG00000137033",1.27474189642206,-3.77777237145488,3.21588169446507,-1.17472367778855,0.240105283287158,NA,"IL33"
"ENSG00000137038",241.99229201081,-0.631979061690464,0.195991369454979,-3.22452495458294,0.00126181858776261,0.00466521287153596,"DMAC1"
"ENSG00000137040",963.585253140437,0.337282531854592,0.10455327071334,3.22593955744664,0.00125559869921832,0.00464509283335351,"RANBP6"
"ENSG00000137054",2781.53866732169,-0.173637733843283,0.0678011082995476,-2.56098665933521,0.0104375364091209,0.0307512483053591,"POLR1E"
"ENSG00000137055",2449.28887553368,-0.248870027404662,0.0812148648973188,-3.06434084104323,0.00218150215677172,0.00761739729712511,"PLAA"
"ENSG00000137070",50.6748878779646,0.608402091031596,0.382814478589539,1.58928704387886,0.111995602456009,0.222924401546876,"IL11RA"
"ENSG00000137073",3366.12173672562,0.156097459731755,0.0942547733879129,1.65612259327518,0.0976969948116785,0.200857657645285,"UBAP2"
"ENSG00000137074",1491.63495908527,0.029059307530283,0.0956844909979085,0.303699243495146,0.761357034401585,0.865696874269112,"APTX"
"ENSG00000137075",1084.24607021705,-0.290825363879391,0.0994127571224998,-2.92543303593347,0.00343977197705245,0.0114529062128142,"RNF38"
"ENSG00000137076",32614.2303885826,-0.497358148992306,0.0889918635190409,-5.58880474377177,2.28637857507144e-08,1.71794880097545e-07,"TLN1"
"ENSG00000137077",0,NA,NA,NA,NA,NA,"CCL21"
"ENSG00000137078",0.154739146026331,0.818088433364298,4.0804728567969,0.200488635036892,0.841098445487397,NA,"SIT1"
"ENSG00000137080",0,NA,NA,NA,NA,NA,"IFNA21"
"ENSG00000137090",0.722274487279765,-3.04211631989817,3.97099256198947,-0.766084617991343,0.443625954877375,NA,"DMRT1"
"ENSG00000137094",222.160033945354,0.266432904249467,0.20237160628263,1.31655279682551,0.187988570023613,0.334403103756999,"DNAJB5"
"ENSG00000137098",9.18476724886157,2.08266683993539,1.04016099353869,2.00225431723798,0.045257386503417,0.107819598940778,"SPAG8"
"ENSG00000137100",1099.87204561444,0.509074790222235,0.0991878868562922,5.13242903299074,2.86026588694345e-07,1.8990342043298e-06,"DCTN3"
"ENSG00000137101",1.4420471602968,1.63352379152808,2.41301882339407,0.676962722251133,0.498429606501121,NA,"CD72"
"ENSG00000137103",51.3617939380122,1.11784232257272,0.411887257768633,2.71395218348959,0.00664857620682497,0.0206034901750897,"TMEM8B"
"ENSG00000137106",1286.98684358534,0.273579305167954,0.085557305869885,3.1976147727701,0.00138569256402644,0.00506362931444424,"GRHPR"
"ENSG00000137124",2665.67465864033,0.0441430710112676,0.0828797342579751,0.532615981536161,0.594299436916063,0.746018627433598,"ALDH1B1"
"ENSG00000137133",392.336356674059,0.319056827822688,0.139187022264471,2.29228862455613,0.0218889938040168,0.0583304888442954,"HINT2"
"ENSG00000137135",384.309222438004,1.47733767120231,0.159021490850797,9.29017621013521,1.54033104308693e-20,3.07602563821808e-19,"ARHGEF39"
"ENSG00000137142",3097.3816551243,0.566035588345013,0.0680321828642457,8.3201150472344,8.78779720141472e-17,1.35469717098917e-15,"IGFBPL1"
"ENSG00000137145",1481.4725492525,0.53264436715551,0.114687607016332,4.6443062246443,3.41221136166538e-06,1.95031723425373e-05,"DENND4C"
"ENSG00000137154",16594.1620230148,0.106525381221341,0.0563470667234095,1.89052221199449,0.0586881527676603,0.133529897183678,"RPS6"
"ENSG00000137161",1422.9154012071,-0.485844580919905,0.125678430396394,-3.8657753712195,0.0001107368248967,0.000500949859589275,"CNPY3"
"ENSG00000137166",2136.78419534583,-0.236954964456711,0.0946074816415779,-2.50461126694418,0.0122586040988175,0.035314952592814,"FOXP4"
"ENSG00000137168",2836.97987486541,-0.353833595770455,0.0656332408608162,-5.39107304667166,7.00381953569068e-08,5.00436455296479e-07,"PPIL1"
"ENSG00000137171",193.093757321689,-0.583657480215596,0.221022018234152,-2.64072097829307,0.00827298216826704,0.0250285305827001,"KLC4"
"ENSG00000137177",1788.13813038652,0.22533390940989,0.111075787171185,2.02865012392499,0.0424939393501535,0.102297263214528,"KIF13A"
"ENSG00000137185",446.62710505722,0.19465876697334,0.155370389685229,1.25286914300535,0.210253333286327,0.362769019375647,"ZSCAN9"
"ENSG00000137193",484.276468712144,0.415308945368455,0.12546360296345,3.31019463461004,0.000932311177312271,0.0035374899638201,"PIM1"
"ENSG00000137197",0,NA,NA,NA,NA,NA,"CDSN"
"ENSG00000137198",283.552891298692,0.103066279931785,0.16565485524457,0.622174821134093,0.533826920495686,0.697377598223397,"GMPR"
"ENSG00000137200",2931.47193730167,-0.303447723925025,0.0741385384321801,-4.09298227807136,4.25860279903442e-05,0.000206900873173592,"CMTR1"
"ENSG00000137203",225.016042805921,-0.911510663403223,0.232276621236437,-3.92424626529842,8.70017024090997e-05,0.000401045160899177,"TFAP2A"
"ENSG00000137204",0,NA,NA,NA,NA,NA,"SLC22A7"
"ENSG00000137207",2204.33527201698,0.0918835073118076,0.0749905265319387,1.22526819801264,0.2204741864718,0.375520975779153,"YIPF3"
"ENSG00000137210",2250.06626483684,-0.255558505635951,0.0776708122487168,-3.29027723847671,0.00100088715725924,0.00378166877198584,"TMEM14B"
"ENSG00000137216",1066.91463043677,-0.181480144466739,0.135862244587335,-1.3357658341209,0.181625823510592,0.325637560025463,"TMEM63B"
"ENSG00000137218",114.901718797605,-0.408751655546207,0.315417006346312,-1.29590874087942,0.195006927461072,0.344051914863606,"FRS3"
"ENSG00000137221",1540.99808821377,0.108707191711268,0.113751474249184,0.95565523373468,0.339246446344659,0.514426614185379,"TJAP1"
"ENSG00000137225",14.3639858863531,0.0920994411343235,0.715907540711202,0.128647116976627,0.897636882094943,0.943957348184027,"CAPN11"
"ENSG00000137251",0,NA,NA,NA,NA,NA,"TINAG"
"ENSG00000137252",0,NA,NA,NA,NA,NA,"HCRTR2"
"ENSG00000137261",25.8337612718818,-0.0895937378493483,0.502898356398726,-0.17815476370003,0.858601434660899,0.924125206130481,"KIAA0319"
"ENSG00000137265",0.954201623023207,2.03735369046843,3.10615126345152,0.655909361028525,0.511882444777041,NA,"IRF4"
"ENSG00000137266",15.4644578238246,-2.61399844045274,0.797335316250569,-3.27841798447477,0.00104390694338166,0.00393342555254433,"SLC22A23"
"ENSG00000137267",1385.53166176169,0.377833427181042,0.102110209672507,3.70025121281064,0.000215386145620782,0.000921474092788411,"TUBB2A"
"ENSG00000137269",398.683116565888,0.0829132595934284,0.153309790729179,0.540821686593351,0.588630493536294,0.741552713321305,"LRRC1"
"ENSG00000137270",7.25032773871087,0.398328757596252,1.06789506834776,0.373003649330961,0.709145727886342,0.830636724228605,"GCM1"
